,mmsi,basedatetime,lat,lon,sog,cog,heading,vesselname,imo,callsign,vesseltype,vesselstatus,vessellength,vesselwidth,draft,cargo,geom,id,geometry,distance
11832,367412830,2016-01-13 09:28:14,44.26018,-124.32229,0.9,26.9,511.0,,,,,under way using engine,,,,,0101000020E6100000FB743C66A0145FC0618907944D214640,8788676,POINT (394450.6891855724 4901621.226736236),41916.124356481094
11850,367412830,2016-01-13 09:34:54,44.26215,-124.32065,1.5,56.3,511.0,,,,,under way using engine,,,,,0101000020E610000098DD938785145FC0BD5296218E214640,8789824,POINT (394585.1204582478 4901837.934320537),41693.407522245834
11851,367412830,2016-01-13 09:36:04,44.26255,-124.32035,2.0,64.2,511.0,,,,,under way using engine,,,,,0101000020E61000008351499D80145FC04BC8073D9B214640,8789828,POINT (394609.7814301586 4901881.978554269),41648.30535849808
11852,367412830,2016-01-13 09:37:16,44.26292,-124.32003,1.1,31.7,511.0,,,,,under way using engine,,,,,0101000020E61000004AEF1B5F7B145FC06FBBD05CA7214640,8789837,POINT (394635.984885753 4901922.664991286),41606.502481720825
11914,367412830,2016-01-13 08:49:14,44.24831,-124.3327,2.2,28.1,511.0,,,,,under way using engine,,,,,0101000020E610000045D8F0F44A155FC087A2409FC81F4640,8792528,POINT (393598.3217824749 4900316.222429738),43267.66869126629
11920,367412830,2016-01-13 09:05:24,44.25329,-124.32834,0.7,26.5,511.0,,,,,under way using engine,,,,,0101000020E6100000FE7DC68503155FC0B13385CE6B204640,8792968,POINT (393955.3726239606 4900863.727080258),42698.951755278424
11922,367412830,2016-01-13 10:13:55,44.2737,-124.30987,1.2,178.6,511.0,,,,,under way using engine,,,,,0101000020E6100000BD00FBE8D4135FC02575029A08234640,8793019,POINT (395466.0647950616 4903107.04829855),40394.35909705713
11923,367412830,2016-01-13 10:15:06,44.27409,-124.3095,1.4,32.2,511.0,,,,,under way using engine,,,,,0101000020E61000002B8716D9CE135FC09014916115234640,8793041,POINT (395496.2839839723 4903149.895867817),40350.79188420715
11934,367412830,2016-01-13 10:01:56,44.27021,-124.31331,1.8,111.6,511.0,,,,,under way using engine,,,,,0101000020E6100000A0E062450D145FC0AD86C43D96224640,8793744,POINT (395185.3311806098 4902723.788243447),40785.308742623085
11941,367412830,2016-01-13 10:19:24,44.27534,-124.30823,2.4,45.2,511.0,,,,,under way using engine,,,,,0101000020E61000005969520ABA135FC0ECA353573E234640,8794108,POINT (395599.8493916073 4903287.121730359),40211.25809325188
11970,367412830,2016-01-13 09:12:54,44.25551,-124.32636,2.7,40.0,511.0,,,,,under way using engine,,,,,0101000020E61000003EAE0D15E3145FC086E63A8DB4204640,8795571,POINT (394117.4258311334 4901107.754574691),42446.09690447693
11973,367412830,2016-01-13 10:06:44,44.27166,-124.31199,1.4,-110.7,511.0,,,,,under way using engine,,,,,0101000020E610000075ABE7A4F7135FC0D0D03FC1C5224640,8795600,POINT (395293.2551246487 4902883.160300386),40622.77334171311
11995,367412830,2016-01-13 10:23:24,44.27657,-124.30701,2.1,19.5,511.0,,,,,under way using engine,,,,,0101000020E6100000E162450DA6135FC0018750A566234640,8796308,POINT (395699.3851009189 4903422.191260627),40074.20819868083
11999,367412830,2016-01-13 10:24:25,44.27689,-124.3067,1.4,28.0,511.0,,,,,under way using engine,,,,,0101000020E6100000BA6B09F9A0135FC0734BAB2171234640,8796505,POINT (395724.6895148786 4903457.34094408),40038.592497799866
12030,367412830,2016-01-13 09:20:14,44.25776,-124.32452,1.6,4.5,511.0,,,,,under way using engine,,,,,0101000020E610000078B988EFC4145FC0C51B9947FE204640,8798605,POINT (394268.3453081606 4901355.298496434),42190.8255077865
12051,367412830,2016-01-13 07:53:35,44.20757,-124.3346,8.3,-77.7,511.0,,,,,under way using engine,,,,,0101000020E6100000764F1E166A155FC0BBD05CA7911A4640,8799980,POINT (393373.0921450204 4895793.568244331),47795.37541354933
12052,367412830,2016-01-13 10:31:54,44.27915,-124.30418,3.6,36.3,511.0,,,,,under way using engine,,,,,0101000020E61000003A0664AF77135FC0D656EC2FBB234640,8800003,POINT (395929.7775302466 4903705.168897072),39787.54800080352
12054,367412830,2016-01-13 10:12:34,44.2733,-124.31023,1.4,35.2,511.0,,,,,under way using engine,,,,,0101000020E61000003D0FEECEDA135FC097FF907EFB224640,8800055,POINT (395436.6255428092 4903063.077383619),40439.050606613935
12056,367412830,2016-01-13 10:35:56,44.28043,-124.303,1.1,-54.9,511.0,,,,,under way using engine,,,,,0101000020E610000008AC1C5A64135FC09D685721E5234640,8800349,POINT (396026.1966938229 4903845.847698274),39645.7108651789
12059,367412830,2016-01-13 10:38:36,44.28124,-124.30202,2.7,27.2,511.0,,,,,under way using engine,,,,,0101000020E61000003AAFB14B54135FC0DC291DACFF234640,8800585,POINT (396105.8245301986 4903934.576300901),39556.19562941897
12062,367412830,2016-01-13 07:59:54,44.22016,-124.33867,7.1,-83.7,511.0,,,,,under way using engine,,,,,0101000020E6100000B988EFC4AC155FC095F1EF332E1C4640,8800815,POINT (393070.7087686381 4897197.26572149),46415.792262507086
12065,367412830,2016-01-13 09:23:55,44.25891,-124.32346,1.9,36.6,511.0,,,,,under way using engine,,,,,0101000020E61000001B649291B3145FC0BE4D7FF623214640,8801002,POINT (394355.021212988 4901481.668366794),42060.200934740664
12099,367412830,2016-01-13 10:41:15,44.28206,-124.30123,0.4,35.9,511.0,,,,,under way using engine,,,,,0101000020E6100000BEA4315A47135FC040C1C58A1A244640,8802875,POINT (396170.3070154882 4904024.657009742),39465.593469214204
12174,367412830,2016-01-13 09:59:25,44.26942,-124.314,2.9,7.6,511.0,,,,,under way using engine,,,,,0101000020E61000006ABC749318145FC0B471C45A7C224640,8807192,POINT (395128.8573645321 4902636.921399072),40873.93269391109
12175,367412830,2016-01-13 10:03:06,44.2706,-124.31295,2.1,-82.4,511.0,,,,,under way using engine,,,,,0101000020E610000020D26F5F07145FC018265305A3224640,8807204,POINT (395214.7557980135 4902766.6473209),40741.561058468906
12181,367412830,2016-01-13 10:39:56,44.28163,-124.30159,0.4,56.6,511.0,,,,,under way using engine,,,,,0101000020E61000003EB324404D135FC047C9AB730C244640,8807653,POINT (396140.8235538562 4903977.350792713),39513.12514792749
12194,367412830,2016-01-13 10:27:16,44.2777,-124.30578,2.3,33.6,511.0,,,,,under way using engine,,,,,0101000020E610000056F146E691135FC0B30C71AC8B234640,8808318,POINT (395799.5380328923 4903546.142165091),39948.4997887544
12195,367412830,2016-01-13 10:29:36,44.27849,-124.30496,3.4,51.9,511.0,,,,,under way using engine,,,,,0101000020E6100000A4A5F27684135FC0AB21718FA5234640,8808368,POINT (395866.3693558823 4903632.84964395),39860.75382941765
12230,367412830,2016-01-13 08:08:55,44.23481,-124.3432,1.5,-59.0,511.0,,,,,under way using engine,,,,,0101000020E61000002EFF21FDF6155FC00B630B410E1E4640,8810007,POINT (392735.4759073714 4898830.393986108),44813.79220913374
12302,367412830,2016-01-13 10:33:04,44.27953,-124.30393,1.4,-113.7,511.0,,,,,under way using engine,,,,,0101000020E61000007D91D09673135FC01D2098A3C7234640,8814084,POINT (395950.3977251999 4903747.059972322),39745.391207427674
12304,367412830,2016-01-13 09:42:16,44.26439,-124.31875,1.9,-51.5,511.0,,,,,under way using engine,,,,,0101000020E61000006666666666145FC0D9B11188D7214640,8814177,POINT (394740.7776986103 4902084.301020379),41440.54407922349
12305,367412830,2016-01-13 09:43:25,44.26475,-124.31843,3.5,32.8,511.0,,,,,under way using engine,,,,,0101000020E61000002E04392861145FC0D9CEF753E3214640,8814203,POINT (394766.9617343548 4902123.877228973),41399.92326292366
12309,367412830,2016-01-13 08:21:25,44.23919,-124.3404,3.8,13.7,511.0,,,,,under way using engine,,,,,0101000020E6100000BDE3141DC9155FC0DFC325C79D1E4640,8814381,POINT (392967.0193536788 4899313.241309596),44313.78401193445
12316,367412830,2016-01-13 10:17:35,44.27479,-124.30879,0.4,53.6,511.0,,,,,under way using engine,,,,,0101000020E61000003DD52137C3135FC049A297512C234640,8814598,POINT (395554.1853714563 4903226.7436818),40272.62291353824
12322,369915000,2016-01-13 11:03:53,44.55704,-124.56093,3.1,199.3,181.0,CG FIR,IMO9259977,NAYV,1018,under way using engine,68.58,14.02,4.0,90,0101000020E61000001956F146E6235FC02C4833164D474640,8814968,POINT (376030.3609998718 4934930.030421165),22149.623007034268
12362,367412830,2016-01-13 09:30:45,44.26096,-124.3216,2.7,47.1,511.0,,,,,under way using engine,,,,,0101000020E610000031992A1895145FC036C8242367214640,8816654,POINT (394507.1623849149 4901706.977159362),41827.798804476304
12364,367412830,2016-01-13 09:49:54,44.26672,-124.31662,0.5,16.0,511.0,,,,,under way using engine,,,,,0101000020E61000009C50888043145FC0359886E123224640,8817048,POINT (394914.9413411524 4902340.373434606),41177.79314361771
12366,367412830,2016-01-13 09:51:04,44.26704,-124.31626,0.9,92.7,511.0,,,,,under way using engine,,,,,0101000020E61000001C42959A3D145FC0A75CE15D2E224640,8817199,POINT (394944.2446655476 4902375.456164086),41141.645507713314
12367,367412830,2016-01-13 10:55:45,44.2867,-124.2964,3.5,28.1,511.0,,,,,under way using engine,,,,,0101000020E610000034A2B437F8125FC0B1E1E995B2244640,8817211,POINT (396563.8549229566 4904533.940007352),38955.39144265955
12368,369915000,2016-01-13 10:56:33,44.56735,-124.56056,4.0,190.3,180.0,CG FIR,IMO9259977,NAYV,1018,under way using engine,68.58,14.02,4.0,90,0101000020E610000087DC0C37E0235FC05BB1BFEC9E484640,8817229,POINT (376081.6393577097 4936074.697960339),21684.7588758106
12375,367412830,2016-01-13 08:24:46,44.24034,-124.33951,0.9,13.0,511.0,,,,,under way using engine,,,,,0101000020E61000008FAA2688BA155FC0D8F50B76C31E4640,8817481,POINT (393040.1713728191 4899439.815894348),44181.88280272614
12383,367412830,2016-01-13 11:11:15,44.29131,-124.29137,0.6,29.6,511.0,,,,,under way using engine,,,,,0101000020E610000046425BCEA5125FC0B77F65A549254640,8818118,POINT (396973.2465912597 4905039.662624728),38452.96195702765
12393,369915000,2016-01-13 11:00:53,44.56122,-124.56079,6.0,202.0,181.0,CG FIR,IMO9259977,NAYV,1018,under way using engine,68.58,14.02,4.0,90,0101000020E6100000207BBDFBE3235FC039EE940ED6474640,8818690,POINT (376050.3567124006 4935394.129786693),21955.864767556355
12445,369915000,2016-01-13 10:46:03,44.58187,-124.56034,2.8,195.2,181.0,CG FIR,IMO9259977,NAYV,1018,under way using engine,68.58,14.02,4.0,90,0101000020E610000000A94D9CDC235FC0034356B77A4A4640,8821105,POINT (376129.9437125504 4937687.241116147),21141.200140228655
12457,367412830,2016-01-13 09:38:45,44.26335,-124.31956,0.7,36.1,511.0,,,,,under way using engine,,,,,0101000020E61000000647C9AB73145FC068B3EA73B5214640,8822285,POINT (394674.2680650188 4901969.823452429),41557.72728920136
12458,367412830,2016-01-13 10:25:46,44.27722,-124.30627,2.4,50.7,511.0,,,,,under way using engine,,,,,0101000020E6100000BD6F7CED99135FC008E6E8F17B234640,8822296,POINT (395759.5873978039 4903493.449011946),40001.864757083116
12472,367412830,2016-01-13 08:33:44,44.24314,-124.33689,3.8,30.1,511.0,,,,,under way using engine,,,,,0101000020E61000005D16139B8F155FC0BA2C26361F1F4640,8822698,POINT (393254.443205912 4899747.411699051),43859.03773276256
12478,367412830,2016-01-13 09:45:25,44.26534,-124.31787,2.7,42.3,511.0,,,,,under way using engine,,,,,0101000020E61000004A9869FB57145FC00B293FA9F6214640,8822857,POINT (394812.7117145577 4902188.692887679),41333.313924919676
12479,367412830,2016-01-13 09:46:35,44.26572,-124.31757,1.7,25.5,511.0,,,,,under way using engine,,,,,0101000020E6100000350C1F1153145FC052F2EA1C03224640,8822865,POINT (394837.334262936 4902230.516478162),41290.54895225409
12507,367412830,2016-01-13 11:14:04,44.29214,-124.29053,2.8,57.2,511.0,,,,,under way using engine,,,,,0101000020E61000007120240B98125FC03EEDF0D764254640,8824265,POINT (397041.7132140553 4905130.799640258),38362.811235134235
12508,367412830,2016-01-13 10:54:06,44.28614,-124.29701,1.3,21.8,511.0,,,,,under way using engine,,,,,0101000020E610000070253B3602135FC0EA094B3CA0244640,8824312,POINT (396514.2011598323 4904472.50773879),39016.72218297199
12511,367412830,2016-01-13 10:34:05,44.2799,-124.30357,1.5,43.0,511.0,,,,,under way using engine,,,,,0101000020E6100000FD82DDB06D135FC0401361C3D3234640,8824378,POINT (395979.7776664584 4903787.700913278),39704.387813088906
12514,367412830,2016-01-13 11:20:55,44.29409,-124.28852,1.4,28.5,511.0,,,,,under way using engine,,,,,0101000020E61000007C0F971C77125FC0520ABABDA4254640,8824541,POINT (397205.4735462962 4905344.873722907),38151.61291631619
12556,367412830,2016-01-13 11:00:56,44.28833,-124.29464,2.9,63.8,511.0,,,,,under way using engine,,,,,0101000020E6100000FB05BB61DB125FC0543A58FFE7244640,8827229,POINT (396707.1381064537 4904712.773438277),38777.20926189426
12591,367412830,2016-01-13 11:22:06,44.29439,-124.28816,0.8,44.8,511.0,,,,,under way using engine,,,,,0101000020E6100000FC00A43671125FC07D224F92AE254640,8828826,POINT (397234.7167361861 4905377.744948339),38119.331535019206
12593,367412830,2016-01-13 11:23:16,44.29467,-124.28778,3.2,42.5,511.0,,,,,under way using engine,,,,,0101000020E6100000581CCEFC6A125FC0618E1EBFB7254640,8828845,POINT (397265.5202966164 4905408.369767453),38089.352511403355
12619,367412830,2016-01-13 11:26:34,44.29548,-124.28669,1.8,56.5,511.0,,,,,under way using engine,,,,,0101000020E6100000C685032159125FC0A04FE449D2254640,8830781,POINT (397353.8882124986 4905496.975411513),38002.743972658885
12621,367412830,2016-01-13 10:44:36,44.28305,-124.30008,2.1,-56.5,511.0,,,,,under way using engine,,,,,0101000020E6100000C18BBE8234135FC000917EFB3A244640,8831041,POINT (396263.8123605731 4904133.165702618),39356.51188105325
12622,367412830,2016-01-13 08:46:55,44.24752,-124.33337,2.5,23.1,511.0,,,,,under way using engine,,,,,0101000020E6100000ECDD1FEF55155FC08F8D40BCAE1F4640,8831259,POINT (393543.4041359267 4900229.342949882),43358.01722880805
12624,367412830,2016-01-13 11:07:14,44.29019,-124.29258,2.3,119.8,511.0,,,,,under way using engine,,,,,0101000020E6100000ADDD76A1B9125FC029D027F224254640,8831290,POINT (396874.7510669209 4904916.779831206),38574.64759575082
12625,367412830,2016-01-13 10:21:04,44.27582,-124.30771,1.4,-68.5,511.0,,,,,under way using engine,,,,,0101000020E6100000BDA94885B1135FC097CADB114E234640,8831365,POINT (395642.1965895963 4903339.775781354),40157.73198868412
12632,367412830,2016-01-13 11:09:35,44.29088,-124.29188,1.0,21.5,511.0,,,,,under way using engine,,,,,0101000020E6100000D1967329AE125FC0BE874B8E3B254640,8831572,POINT (396931.8059720228 4904992.541335483),38499.54827511648
12652,367412830,2016-01-13 08:50:35,44.24871,-124.3323,0.3,21.6,511.0,,,,,under way using engine,,,,,0101000020E61000007E1D386744155FC01618B2BAD51F4640,8832442,POINT (393630.9786267561 4900360.133485264),43221.70448157451
12653,367412830,2016-01-13 11:30:25,44.29646,-124.28537,2.0,52.5,511.0,,,,,under way using engine,,,,,0101000020E61000009C50888043125FC03D49BA66F2254640,8832537,POINT (397460.897796693 4905604.177317364),37898.24863474554
12686,367412830,2016-01-13 10:09:55,44.2725,-124.31093,1.5,39.4,511.0,,,,,under way using engine,,,,,0101000020E61000001956F146E6135FC07B14AE47E1224640,8833506,POINT (395379.3420198162 4902975.11044184),40528.475614620445
12687,367412830,2016-01-13 10:11:15,44.27288,-124.31055,3.5,39.2,511.0,,,,,under way using engine,,,,,0101000020E610000076711B0DE0135FC0C2DD59BBED224640,8833527,POINT (395410.3426791885 4903016.83413755),40485.95159742828
12756,369915000,2016-01-13 10:47:13,44.58039,-124.56038,4.9,184.9,181.0,CG FIR,IMO9259977,NAYV,1018,under way using engine,68.58,14.02,4.0,90,0101000020E610000047551344DD235FC0757632384A4A4640,8837060,POINT (376123.6248397513 4937522.903715688),21192.953162285383
12758,369915000,2016-01-13 11:39:22,44.54107,-124.56191,5.1,-57.5,0.0,CG FIR,IMO9259977,NAYV,1018,under way using engine,68.58,14.02,4.0,90,0101000020E6100000E7525C55F6235FC0616C21C841454640,8837092,POINT (375918.595951175 4933157.583671106),22992.77457750806
12759,369915000,2016-01-13 11:38:14,44.53945,-124.56173,4.9,-67.3,0.0,CG FIR,IMO9259977,NAYV,1018,under way using engine,68.58,14.02,4.0,90,0101000020E6100000A7CB6262F3235FC0E2E995B20C454640,8837100,POINT (375929.4543832729 4932977.362099272),23064.65164144677
12798,367412830,2016-01-13 10:52:54,44.28576,-124.29739,0.6,17.4,511.0,,,,,under way using engine,,,,,0101000020E6100000130A117008135FC0A3409FC893244640,8839293,POINT (396483.2141350633 4904430.778956177),39058.41975776566
12819,367412830,2016-01-13 10:56:54,44.28708,-124.29603,3.6,42.7,511.0,,,,,under way using engine,,,,,0101000020E6100000A228D027F2125FC0F8AA9509BF244640,8840563,POINT (396594.0430948598 4904575.681765801),38913.74255958674
12820,367412830,2016-01-13 10:59:34,44.28793,-124.2951,3.9,44.3,511.0,,,,,under way using engine,,,,,0101000020E61000002D431CEBE2125FC0C6C4E6E3DA244640,8840587,POINT (396669.7354637824 4904668.923040282),38820.83811898212
12840,367412830,2016-01-13 11:45:55,44.30051,-124.28052,0.8,2.7,511.0,,,,,under way using engine,,,,,0101000020E6100000EE77280AF4115FC07C0F971C77264640,8841927,POINT (397854.826120135 4906047.977116525),37467.20810047015
12861,367412830,2016-01-13 11:02:05,44.28868,-124.29427,1.3,-54.1,511.0,,,,,under way using engine,,,,,0101000020E6100000698CD651D5125FC030815B77F3244640,8842703,POINT (396737.27200495 4904751.183614776),38739.00428089995
12866,369915000,2016-01-13 11:02:33,44.55883,-124.56086,5.8,190.5,181.0,CG FIR,IMO9259977,NAYV,1018,under way using engine,68.58,14.02,4.0,90,0101000020E61000009D685721E5235FC00803CFBD87474640,8843049,POINT (376039.7218535437 4935128.756239477),22064.928267496078
12911,367412830,2016-01-13 11:08:24,44.29056,-124.29225,3.1,29.6,511.0,,,,,under way using engine,,,,,0101000020E610000062105839B4125FC04CC3F01131254640,8845107,POINT (396901.7267749113 4904957.462512749),38534.26746652771
12935,367412830,2016-01-13 11:25:05,44.29507,-124.28718,0.9,34.5,511.0,,,,,under way using engine,,,,,0101000020E61000002E04392861125FC0EF0390DAC4254640,8846768,POINT (397314.0835287987 4905452.048221141),38046.74377038253
12937,367412830,2016-01-13 11:53:55,44.30244,-124.27779,1.2,41.8,511.0,,,,,under way using engine,,,,,0101000020E6100000F949B54FC7115FC049809A5AB6264640,8847206,POINT (398075.9347831322 4906258.954561122),37265.314321600286
12957,367412830,2016-01-13 11:33:56,44.29739,-124.28432,1.6,47.6,511.0,,,,,under way using engine,,,,,0101000020E61000005166834C32125FC0271422E010264640,8847877,POINT (397546.278233764 4905706.164419782),37798.655900669204
12974,369915000,2016-01-13 11:11:02,44.54831,-124.56146,3.1,165.7,182.0,CG FIR,IMO9259977,NAYV,1018,under way using engine,68.58,14.02,4.0,90,0101000020E6100000C780ECF5EE235FC0EE08A7052F464640,8848667,POINT (375969.7228311201 4933961.113092975),22596.727148339975
12976,369915000,2016-01-13 10:43:52,44.58447,-124.56048,3.3,172.6,178.0,CG FIR,IMO9259977,NAYV,1018,under way using engine,68.58,14.02,4.0,90,0101000020E6100000F98381E7DE235FC01FBFB7E9CF4A4640,8848693,POINT (376124.352286362 4937976.261233006),21069.11218077577
13030,367412830,2016-01-13 11:16:54,44.29294,-124.28972,0.7,7.5,511.0,,,,,under way using engine,,,,,0101000020E6100000D13FC1C58A125FC05AD8D30E7F254640,8851273,POINT (397107.7322079771 4905218.642753698),38276.039556391515
13042,367412830,2016-01-13 11:59:25,44.30399,-124.27612,2.0,36.0,511.0,,,,,under way using engine,,,,,0101000020E6100000617138F3AB115FC0D027F224E9264640,8851767,POINT (398211.8231123713 4906429.046002599),37101.55372966483
13045,367412830,2016-01-13 10:46:55,44.28379,-124.29936,1.6,37.3,511.0,,,,,under way using engine,,,,,0101000020E6100000C16ED8B628135FC04777103B53244640,8852069,POINT (396322.5646768009 4904214.450451555),39274.97946558006
